user_id,account_type,country,signup_date,total_trades,total_volume,buy_volume,sell_volume,unique_tickers_traded,first_trade_date,last_trade_date,retention_rate,days_active
U0575,premium,CA,2024-07-10,42,350056.08,201651.95,148404.12999999995,7,2024-01-08,2025-12-23,61.11,531
U0805,basic,AU,2024-06-16,41,272759.17,177132.5,95626.67000000001,7,2024-01-27,2025-11-29,80.0,531
U0927,gold,CA,2024-12-30,64,484548.17999999993,201299.73000000004,283248.45,7,2024-01-23,2025-12-28,80.95,363
U0271,basic,US,2024-09-08,43,284725.13999999996,171837.71999999997,112887.42000000001,7,2024-01-31,2025-10-30,85.0,417
U0757,basic,CA,2024-02-25,58,470242.15,263062.1099999999,207180.03999999998,7,2024-01-11,2025-12-20,75.0,664
U0010,premium,AU,2024-03-22,46,360549.9,206302.36,154247.54,7,2024-02-03,2025-12-21,85.71,639
U0966,basic,UK,2024-11-20,51,390793.0799999999,222085.0,168708.08,7,2024-01-07,2025-12-02,91.3,377
U0037,gold,UK,2024-10-14,60,534807.4599999998,322139.92,212667.53999999995,7,2024-01-02,2025-12-25,85.71,437
U0525,premium,AU,2024-10-31,43,394101.6500000001,172505.04,221596.61000000002,7,2024-01-16,2025-12-26,80.0,421
U0077,gold,US,2024-02-18,56,446744.29,228685.33000000002,218058.96,7,2024-03-02,2025-12-09,85.0,660
U0642,premium,US,2024-07-17,45,334459.28,124269.85000000003,210189.42999999996,7,2024-01-13,2025-12-17,73.68,518
U0109,basic,US,2024-06-10,57,457256.89,213866.65999999997,243390.22999999998,7,2024-01-15,2025-12-31,75.0,569
U0816,basic,US,2024-02-02,37,260179.59000000008,160315.08000000005,99864.51000000001,7,2024-01-03,2025-12-20,64.71,687
U0187,gold,AU,2024-11-09,58,458848.13000000006,226614.21999999997,232233.91,7,2024-01-31,2025-12-09,86.36,395
U0695,basic,CA,2024-08-02,48,414030.65,139210.00999999998,274820.64,7,2024-01-05,2025-12-28,86.36,513
U0260,premium,AU,2024-12-25,43,331569.03,150420.02,181149.01,7,2024-01-05,2025-10-18,78.95,297
U0039,basic,UK,2024-07-23,58,467276.73,213211.49000000005,254065.23999999996,7,2024-01-19,2025-11-13,85.71,478
U0496,premium,US,2024-07-22,45,411741.2300000002,165795.49999999997,245945.73,7,2024-01-08,2025-12-27,90.91,523
U0201,gold,US,2024-07-18,50,514864.25000000006,230179.49,284684.75999999995,7,2024-01-14,2025-12-30,91.3,530
U0432,gold,AU,2024-03-05,46,465153.88999999996,223988.7,241165.19,7,2024-01-15,2025-12-10,86.36,645
U0049,gold,UK,2024-01-02,51,399268.2,214135.08000000002,185133.12,7,2024-01-10,2025-12-11,75.0,709
U0453,basic,UK,2024-05-10,60,463347.02999999997,148333.56999999998,315013.46,7,2024-01-03,2025-12-19,86.36,588
U0011,basic,CA,2024-05-22,52,401920.14999999997,218046.39,183873.76,7,2024-01-23,2025-11-27,90.91,554
U0864,premium,CA,2024-12-22,54,431185.58,252572.39000000004,178613.19,7,2024-01-04,2025-12-20,85.71,363
U0512,gold,CA,2024-04-11,48,309829.48,161164.74000000002,148664.73999999996,7,2024-01-11,2025-12-31,80.95,629
U0272,premium,UK,2024-10-20,51,324597.30000000005,176213.30000000002,148383.99999999997,7,2024-01-09,2025-12-30,80.95,436
U0702,premium,UK,2024-01-26,47,350240.1299999999,198092.64999999997,152147.47999999995,7,2024-01-22,2025-12-26,73.68,700
U0673,gold,CA,2024-11-24,58,470145.20999999996,287235.95000000007,182909.25999999998,7,2024-01-02,2025-12-19,68.42,390
U0628,basic,US,2024-11-23,58,428819.87999999983,274629.11,154190.77,7,2024-01-03,2025-12-31,85.71,403
U0190,gold,UK,2024-05-06,53,434535.83999999985,184483.31999999998,250052.52000000005,7,2024-01-13,2025-12-31,86.36,604
U0438,basic,US,2024-11-25,45,299584.62,126351.41,173233.21000000002,7,2024-01-06,2025-12-07,80.95,377
U0798,gold,AU,2024-12-25,53,338693.70999999996,194317.85,144375.86000000002,7,2024-01-29,2025-12-13,86.36,353
U0549,basic,CA,2024-06-07,45,381825.12000000005,164600.16999999995,217224.95,7,2024-01-10,2025-12-30,85.71,571
U0914,gold,CA,2024-03-24,60,536998.22,262419.9199999999,274578.3,7,2024-01-24,2025-12-01,91.3,617
U0278,basic,UK,2024-03-17,48,388314.0099999999,181270.20000000004,207043.81,7,2024-01-01,2025-12-04,80.95,627
U0954,premium,CA,2024-06-13,53,501983.23999999976,236218.99000000002,265764.25,7,2024-01-09,2025-11-22,90.91,527
U0312,gold,AU,2024-06-17,41,405120.3,128092.15000000001,277028.14999999997,7,2024-01-01,2025-12-14,80.0,545
U0451,premium,US,2024-07-31,35,392036.8000000001,207121.16,184915.63999999996,7,2024-01-01,2025-12-30,72.22,517
U0974,gold,US,2024-11-27,62,457843.55999999994,226537.25000000003,231306.30999999994,7,2024-01-09,2025-12-21,91.3,389
U0788,premium,US,2024-10-25,41,337392.67000000004,175039.76,162352.91,7,2024-01-03,2025-11-25,66.67,396
U0625,premium,AU,2024-12-19,51,488768.44000000006,242276.34,246492.09999999998,7,2024-01-15,2025-12-18,80.95,364
U0197,basic,CA,2024-03-19,56,461472.83,258509.15000000002,202963.67999999993,7,2024-01-03,2025-12-29,91.3,650
U0976,basic,US,2024-08-08,56,442810.69999999995,204134.96999999997,238675.73000000004,7,2024-01-18,2025-12-17,91.3,496
U0115,gold,UK,2024-10-05,67,450602.5200000001,250377.19,200225.32999999996,7,2024-01-20,2025-11-16,85.71,407
U0418,basic,AU,2024-03-03,54,356775.1599999999,202566.71999999997,154208.44,7,2024-01-10,2025-12-24,80.0,661
U0689,gold,UK,2024-03-07,58,443734.63999999996,198457.51,245277.13,7,2024-01-12,2025-12-16,80.0,649
U0901,basic,US,2024-02-11,53,424287.3199999999,224048.55999999997,200238.76000000004,7,2024-01-04,2025-12-31,66.67,689
U0950,premium,AU,2024-01-04,41,378840.66000000003,147777.89,231062.77,7,2024-01-09,2025-12-15,61.11,711
U0756,basic,UK,2024-12-22,54,480741.53999999986,190694.95,290046.59,7,2024-01-19,2025-11-30,90.91,343
U0158,premium,CA,2024-09-23,67,502910.69,220157.02,282753.67,7,2024-01-05,2025-12-11,80.95,444
U0308,gold,AU,2024-04-02,51,418420.34,134831.24999999997,283589.0899999999,7,2024-01-08,2025-12-07,80.95,614
U0350,gold,UK,2024-05-15,41,350746.87,207384.30999999997,143362.56,7,2024-01-28,2025-12-20,61.11,584
U0637,gold,CA,2024-10-20,60,451085.6000000001,191612.67,259472.92999999993,7,2024-01-05,2025-12-30,91.3,436
U0941,basic,CA,2024-07-13,54,469433.14999999985,238468.4400000001,230964.71000000002,7,2024-01-02,2025-12-05,86.36,510
U0973,basic,UK,2024-05-07,42,344759.38,214238.66999999998,130520.70999999999,7,2024-02-16,2025-12-31,73.68,603
U0379,gold,US,2024-01-05,50,346178.48000000004,166417.07,179761.40999999997,7,2024-01-04,2025-12-15,80.95,710
U0692,basic,AU,2024-05-16,46,420435.47000000003,194647.76,225787.70999999993,7,2024-01-25,2025-12-07,80.0,570
U0291,gold,UK,2024-12-27,47,367867.72,178924.2,188943.52000000002,7,2024-01-06,2025-11-03,85.71,311
U0516,gold,UK,2024-10-16,41,258426.16999999998,147583.71999999997,110842.44999999998,7,2024-01-27,2025-11-29,84.21,409
U0186,premium,UK,2024-12-07,42,321321.61,200889.69000000006,120431.92,7,2024-01-26,2025-12-18,61.11,376
U0365,gold,US,2024-03-30,53,454469.42000000016,264956.49,189512.93000000002,7,2024-01-03,2025-11-23,80.0,603
U0243,premium,US,2024-05-05,38,286392.06,109372.30000000002,177019.76,7,2024-01-08,2025-12-10,80.95,584
U0198,premium,AU,2024-07-31,47,344388.69,149603.62000000002,194785.06999999998,7,2024-01-07,2025-12-24,68.42,511
U0442,gold,UK,2024-02-11,58,477230.45999999996,218780.40000000002,258450.06000000006,7,2024-01-09,2025-12-13,80.95,671
U0983,premium,CA,2024-02-29,44,323249.9099999999,132672.42,190577.49000000002,7,2024-01-02,2025-12-03,75.0,643
U0065,basic,AU,2024-09-21,55,399269.1899999998,224220.40999999995,175048.78000000003,7,2024-01-05,2025-12-13,68.42,448
U0577,basic,UK,2024-01-15,39,378928.8,136132.50000000003,242796.30000000002,7,2024-01-29,2025-12-25,80.0,710
U0948,premium,CA,2024-11-11,44,420708.5900000001,119903.92000000001,300804.67,7,2024-01-19,2025-12-04,80.95,388
U0171,gold,AU,2024-04-19,53,476467.11,261988.78999999998,214478.32,7,2024-01-03,2025-12-18,73.68,608
U0030,basic,US,2024-06-15,42,256503.89,81595.04999999999,174908.84000000005,7,2024-01-05,2025-11-09,85.0,512
U0178,gold,CA,2024-07-31,59,463796.1599999999,268414.3900000001,195381.77000000002,7,2024-01-01,2025-12-28,86.36,515
U0859,basic,US,2024-07-12,40,315120.2,162556.53000000003,152563.66999999998,7,2024-01-26,2025-12-18,68.42,524
U0552,basic,UK,2024-02-09,39,330992.18,179960.08,151032.09999999998,7,2024-01-10,2025-12-08,68.42,668
U0831,gold,US,2024-02-27,40,352195.36000000004,159046.69,193148.66999999998,7,2024-01-29,2025-12-21,80.95,663
U0510,basic,CA,2024-06-28,58,593357.52,369137.3400000001,224220.18000000002,7,2024-01-15,2025-12-11,86.36,531
U0005,basic,US,2024-08-04,57,442378.3300000001,222273.62,220104.71000000005,7,2024-01-06,2025-11-24,90.91,477
U0318,premium,AU,2024-10-04,36,233485.62000000002,111604.16,121881.45999999999,7,2024-01-10,2025-12-23,73.68,445
U0710,gold,AU,2024-07-16,34,250573.71000000002,125060.57,125513.14000000001,7,2024-01-15,2025-11-04,66.67,476
U0362,basic,CA,2024-08-08,52,400746.8800000001,141047.34000000003,259699.54000000004,7,2024-01-06,2025-12-27,80.95,506
U0474,basic,US,2024-03-13,49,416767.6900000001,222627.84999999998,194139.84,7,2024-01-14,2025-12-30,68.42,657
U0769,premium,US,2024-03-31,37,278202.31000000006,146093.02,132109.29,7,2024-01-11,2025-12-23,75.0,632
U0300,premium,AU,2024-06-04,45,410771.67999999993,244248.61000000007,166523.07,7,2024-02-21,2025-12-10,85.0,554
U0538,gold,US,2024-06-17,52,401344.49999999994,217291.29,184053.21,7,2024-02-10,2025-12-24,78.95,555
U0148,gold,UK,2024-05-22,46,381879.43,249141.35000000003,132738.08,7,2024-01-08,2025-12-16,85.71,573
U0055,premium,UK,2024-02-27,60,449610.75,213769.13,235841.61999999997,7,2024-01-25,2025-12-26,91.3,668
U0790,gold,US,2024-04-30,44,440342.42,200260.87000000002,240081.55000000005,7,2024-01-07,2025-12-27,75.0,606
U0959,premium,AU,2024-05-23,33,222501.15999999997,125194.72,97306.44000000002,7,2024-01-08,2025-12-21,72.22,577
U0852,basic,AU,2024-03-14,40,415883.06,164998.63000000003,250884.43,7,2024-01-18,2025-12-20,80.95,646
U0946,premium,UK,2024-02-09,54,477251.1199999999,245295.84,231955.28000000003,7,2024-01-15,2025-12-28,85.71,688
U0299,gold,AU,2024-03-04,44,302176.01,162000.85,140175.16,7,2024-01-29,2025-12-21,86.36,657
U0012,basic,US,2024-06-21,52,405185.79999999993,180052.91999999998,225132.88000000003,7,2024-01-30,2025-12-23,85.71,550
U0236,basic,UK,2024-09-16,50,479297.3000000001,187556.19000000003,291741.11000000004,7,2024-01-13,2025-12-12,80.95,452
